"No.","Time","Source","Destination","Protocol","Length","Info"
"2912","44.702785","172.27.68.210","20.42.65.90","TLSv1.3","769","Client Hello"
"2913","44.706996","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","133","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2914","44.707711","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","133","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2915","44.708963","172.27.70.170","224.0.0.251","MDNS","113","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2916","44.709907","172.27.70.170","224.0.0.251","MDNS","113","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2917","44.815802","172.27.68.75","255.255.255.255","UDP","245","6537  >  6537 Len=203"
"2918","44.816365","172.27.68.75","255.255.255.255","UDP","245","6537  >  6537 Len=203"
"2919","44.865829","172.27.69.232","255.255.255.255","DB-LSP-DISC/JSON","202","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"2920","44.866554","172.27.69.232","172.27.71.255","DB-LSP-DISC/JSON","202","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"2921","44.893431","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"2922","44.949318","20.42.65.90","172.27.68.210","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"2923","44.950397","172.27.68.210","20.42.65.90","TLSv1.3","835","Change Cipher Spec, Client Hello"
"2924","44.957564","172.27.68.210","31.13.79.53","TLSv1.2","124","Application Data"
"2925","45.004420","31.13.79.53","172.27.68.210","TCP","60","443  >  46010 [ACK] Seq=73 Ack=141 Win=534 Len=0"
"2926","45.016338","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"2927","45.065507","fe80::233e:22e3:d247:53db","ff02::1:2","DHCPv6","155","Solicit XID: 0xb94be4 CID: 000100012c7a3c14cc6b1e0aa4f7 "
"2928","45.072825","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"2929","45.157221","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2930","45.157221","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2931","45.157977","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2932","45.174394","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2933","45.174394","172.27.70.170","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"2934","45.176956","172.27.70.170","224.0.0.251","MDNS","75","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"2935","45.177600","172.27.70.234","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2936","45.177600","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","95","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"2937","45.179403","fe80::9b2c:5df0:d81e:14c7","ff02::1:3","LLMNR","89","Standard query 0x55ca ANY kunal\360\237\230\211"
"2938","45.179403","172.27.70.170","224.0.0.252","LLMNR","69","Standard query 0x55ca ANY kunal\360\237\230\211"
"2939","45.186431","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","133","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2940","45.188025","172.27.70.170","224.0.0.251","MDNS","75","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"2941","45.188992","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","95","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"2942","45.190168","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","133","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2943","45.191425","172.27.70.170","224.0.0.251","MDNS","113","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2944","45.192269","172.27.70.170","224.0.0.251","MDNS","113","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"2945","45.201713","172.27.71.164","224.2.2.2","UDP","72","60230  >  8995 Len=30"
"2946","45.206448","fe80::9b2c:5df0:d81e:14c7","ff02::c","UDP","1159","53505  >  3702 Len=1097"
"2947","45.206448","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"2948","45.229832","20.42.65.90","172.27.68.210","TLSv1.3","1514","Server Hello"
"2949","45.229832","20.42.65.90","172.27.68.210","TCP","1514","443  >  33793 [ACK] Seq=1560 Ack=1497 Win=4194560 Len=1460 [TCP segment of a reassembled PDU]"
"2950","45.229832","20.42.65.90","172.27.68.210","TCP","1514","443  >  33793 [ACK] Seq=3020 Ack=1497 Win=4194560 Len=1460 [TCP segment of a reassembled PDU]"
"2951","45.229832","20.42.65.90","172.27.68.210","TCP","1514","443  >  33793 [ACK] Seq=4480 Ack=1497 Win=4194560 Len=1460 [TCP segment of a reassembled PDU]"
"2952","45.229832","20.42.65.90","172.27.68.210","TLSv1.3","544","Application Data"
"2953","45.230020","172.27.68.210","20.42.65.90","TCP","54","33793  >  443 [ACK] Seq=1497 Ack=6430 Win=263424 Len=0"
"2954","45.231326","31.13.79.53","172.27.68.210","TLSv1.2","126","Application Data"
"2955","45.235308","172.27.68.210","20.42.65.90","TLSv1.3","128","Application Data"
"2956","45.235474","172.27.68.210","20.42.65.90","TLSv1.3","146","Application Data"
"2957","45.235584","172.27.68.210","20.42.65.90","TLSv1.3","865","Application Data"
"2958","45.235616","172.27.68.210","20.42.65.90","TLSv1.3","854","Application Data"
"2959","45.281629","172.27.68.210","31.13.79.53","TCP","54","46010  >  443 [ACK] Seq=141 Ack=145 Win=1026 Len=0"
"2960","45.339792","172.27.68.75","224.0.0.251","MDNS","462","Standard query response 0x0000 PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local"
"2961","45.339792","fe80::61fd:a606:2233:81fe","ff02::fb","MDNS","482","Standard query response 0x0000 PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local"
"2962","45.352043","fe80::9b2c:5df0:d81e:14c7","ff02::c","UDP","1159","53505  >  3702 Len=1097"
"2963","45.352043","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"2964","45.386344","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"2965","45.386344","fe80::9b2c:5df0:d81e:14c7","ff02::c","UDP","1159","53505  >  3702 Len=1097"
"2966","45.403905","172.27.69.103","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2967","45.420009","172.27.69.103","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2968","45.421046","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"2969","45.421497","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"2970","45.450883","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"2971","45.450883","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"2972","45.460363","172.27.68.249","255.255.255.255","UDP","554","9999  >  9999 Len=512"
"2973","45.460363","172.27.68.249","255.255.255.255","UDP","554","9999  >  9999 Len=512"
"2974","45.473694","20.42.65.90","172.27.68.210","TCP","60","443  >  33793 [ACK] Seq=6430 Ack=1663 Win=4194304 Len=0"
"2975","45.473694","20.42.65.90","172.27.68.210","TCP","60","443  >  33793 [ACK] Seq=6430 Ack=3274 Win=4194560 Len=0"
"2976","45.474787","20.42.65.90","172.27.68.210","TLSv1.3","157","Application Data"
"2977","45.478450","20.42.65.90","172.27.68.210","TLSv1.3","116","Application Data"
"2978","45.478501","172.27.68.210","20.42.65.90","TCP","54","33793  >  443 [ACK] Seq=3274 Ack=6595 Win=263168 Len=0"
"2979","45.478873","172.27.68.210","20.42.65.90","TLSv1.3","85","Application Data"
"2980","45.481795","172.27.70.198","224.2.2.2","UDP","72","57152  >  8995 Len=30"
"2981","45.486410","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"2982","45.486410","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"2983","45.526711","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"2984","45.527602","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"2985","45.543811","172.27.68.75","172.27.68.210","TCP","762","8009  >  52436 [PSH, ACK] Seq=2247 Ack=991 Win=1867 Len=708 [TCP segment of a reassembled PDU]"
"2986","45.544981","172.27.68.75","172.27.68.210","TCP","762","8009  >  52437 [PSH, ACK] Seq=2247 Ack=991 Win=1655 Len=708 [TCP segment of a reassembled PDU]"
"2987","45.559370","Cisco_f6:49:1a","PVST+","STP","64","Conf. Root = 32768/71/68:bc:0c:d9:3c:00  Cost = 4  Port = 0x801a"
"2988","45.562227","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"2989","45.562227","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"2990","45.588579","172.27.70.170","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"2991","45.588579","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"2992","45.591442","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2993","45.592946","172.27.68.210","172.27.68.75","TCP","54","52437  >  8009 [ACK] Seq=991 Ack=2955 Win=8190 Len=0"
"2994","45.593012","172.27.68.210","172.27.68.75","TCP","54","52436  >  8009 [ACK] Seq=991 Ack=2955 Win=8190 Len=0"
"2995","45.599045","172.27.69.124","224.2.2.2","UDP","72","51117  >  8995 Len=30"
"2996","45.599045","172.27.68.75","224.0.0.251","MDNS","348","Standard query response 0x0000 PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local"
"2997","45.600447","fe80::61fd:a606:2233:81fe","ff02::fb","MDNS","368","Standard query response 0x0000 PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local PTR Smart-TV-84ad0b8c050f67dbd85520cc0e24c1ee._googlecast._tcp.local"
"2998","45.605894","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2999","45.605894","172.27.70.170","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"3000","45.611115","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3001","45.611115","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3002","45.611860","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"3003","45.611860","fe80::9b2c:5df0:d81e:14c7","ff02::c","UDP","1159","53505  >  3702 Len=1097"
"3004","45.616349","172.27.68.210","35.155.221.36","TLSv1.2","159","Application Data"
"3005","45.616482","172.27.68.210","35.155.221.36","TLSv1.2","1104","Application Data"
"3006","45.617207","172.27.68.75","172.27.68.210","TCP","211","8009  >  52436 [PSH, ACK] Seq=2955 Ack=991 Win=1867 Len=157 [TCP segment of a reassembled PDU]"
"3007","45.617944","172.27.68.75","172.27.68.210","TCP","210","8009  >  52436 [PSH, ACK] Seq=3112 Ack=991 Win=1867 Len=156 [TCP segment of a reassembled PDU]"
"3008","45.618034","172.27.68.210","172.27.68.75","TCP","54","52436  >  8009 [ACK] Seq=991 Ack=3268 Win=8195 Len=0"
"3009","45.618796","172.27.68.75","172.27.68.210","TCP","210","8009  >  52437 [PSH, ACK] Seq=2955 Ack=991 Win=1655 Len=156 [TCP segment of a reassembled PDU]"
"3010","45.619473","172.27.70.170","224.0.0.251","MDNS","75","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"3011","45.620727","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","95","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"3012","45.622008","fe80::9b2c:5df0:d81e:14c7","ff02::1:3","LLMNR","89","Standard query 0xd78e ANY kunal\360\237\230\211"
"3013","45.622008","172.27.70.170","224.0.0.252","LLMNR","69","Standard query 0xd78e ANY kunal\360\237\230\211"
"3014","45.625546","172.27.70.170","224.0.0.251","MDNS","75","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"3015","45.626386","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","95","Standard query 0x0000 ANY kunal\360\237\230\211.local, ""QM"" question"
"3016","45.628841","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","133","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"3017","45.631255","fe80::9b2c:5df0:d81e:14c7","ff02::fb","MDNS","133","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"3018","45.633274","172.27.70.170","224.0.0.251","MDNS","113","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"3019","45.634590","172.27.70.170","224.0.0.251","MDNS","113","Standard query response 0x0000 AAAA fe80::9b2c:5df0:d81e:14c7 A 172.27.70.170"
"3020","45.660569","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3021","45.661203","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3022","45.670244","172.27.68.210","172.27.68.75","TCP","54","52437  >  8009 [ACK] Seq=991 Ack=3111 Win=8195 Len=0"
"3023","45.689091","172.27.71.240","224.2.2.2","UDP","72","50645  >  8995 Len=30"
"3024","45.712842","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3025","45.713945","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3026","45.718292","20.42.65.90","172.27.68.210","TLSv1.3","366","Application Data, Application Data"
"3027","45.722890","172.27.68.210","20.42.65.90","TLSv1.3","138","Application Data"
"3028","45.722981","172.27.68.210","20.42.65.90","TLSv1.3","850","Application Data"
"3029","45.723818","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"3030","45.732931","fe80::9b2c:5df0:d81e:14c7","ff02::c","UDP","1159","53505  >  3702 Len=1097"
"3031","45.744666","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3032","45.744666","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3033","45.768753","20.42.65.90","172.27.68.210","TCP","60","443  >  33793 [ACK] Seq=6907 Ack=3305 Win=4194304 Len=0"
"3034","45.776773","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3035","45.776773","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3036","45.798912","TCLKingE_f5:63:5f","Broadcast","ARP","60","Who has 172.27.68.255? Tell 172.27.68.75"
"3037","45.807011","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3038","45.807011","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3039","45.838907","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3040","45.838907","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3041","45.869797","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3042","45.869797","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3043","45.877465","fe80::4ced:7938:9e9e:a88e","ff02::1:2","DHCPv6","151","Solicit XID: 0x104ea0 CID: 000100012c6f243400e04c74706d "
"3044","45.894077","172.27.69.156","224.2.2.2","UDP","72","61642  >  8995 Len=30"
"3045","45.897109","35.155.221.36","172.27.68.210","TCP","60","443  >  33789 [ACK] Seq=5938 Ack=4737 Win=67584 Len=0"
"3046","45.897109","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3047","45.897109","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3048","45.897672","35.155.221.36","172.27.68.210","TLSv1.2","184","Application Data"
"3049","45.902763","fe80::1","ff02::1:ff9e:a88e","ICMPv6","86","Neighbor Solicitation for fe80::4ced:7938:9e9e:a88e from e8:cc:18:c4:a7:ec"
"3050","45.929156","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3051","45.929156","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3052","45.950869","172.27.68.210","35.155.221.36","TCP","54","33789  >  443 [ACK] Seq=4737 Ack=6068 Win=262656 Len=0"
"3053","45.960972","20.42.65.90","172.27.68.210","TCP","60","443  >  33793 [ACK] Seq=6907 Ack=4185 Win=4193536 Len=0"
"3054","45.960972","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3055","45.960972","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3056","45.979671","20.42.65.90","172.27.68.210","TLSv1.3","153","Application Data"
"3057","45.993028","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3058","45.993028","172.27.71.57","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"3059","45.993028","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3060","46.011319","172.27.68.201","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3061","46.011319","172.27.68.201","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"3062","46.028123","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3063","46.028123","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3064","46.028749","172.27.68.210","20.42.65.90","TCP","54","33793  >  443 [ACK] Seq=4185 Ack=7006 Win=262912 Len=0"
"3065","46.071846","172.27.68.202","224.2.2.2","UDP","72","59616  >  8995 Len=30"
"3066","46.075504","fe80::9b2c:5df0:d81e:14c7","ff02::c","UDP","1159","53505  >  3702 Len=1097"
"3067","46.075504","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"3068","46.087957","D-LinkIn_23:7c:b5","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/a0:a3:f0:23:7c:a0  Cost = 0  Port = 0x8015"
"3069","46.091421","172.27.70.170","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"3070","46.091421","fe80::9b2c:5df0:d81e:14c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"3071","46.091421","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3072","46.092275","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3073","46.127991","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3074","46.127991","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3075","46.162585","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"3076","46.162585","172.27.70.170","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"3077","46.178336","172.27.70.170","239.255.255.250","UDP","1125","53504  >  3702 Len=1083"
"3078","46.189853","172.27.70.234","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3079","46.196034","fe80::9b2c:5df0:d81e:14c7","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
